transaction_id,transaction_date,clean_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,day_name,month_name,day_number,time_bucket,day_type,Month_period,Bucket_spend,clean_unit_price,revenue
1776,2023-01-04,11:01:26,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2,4
1777,2023-01-04,11:01:28,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1778,2023-01-04,11:01:48,1,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1779,2023-01-04,11:01:48,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1780,2023-01-04,11:06:08,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,7.5
1781,2023-01-04,11:11:40,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.5,4.5
1782,2023-01-04,11:11:46,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1783,2023-01-04,11:11:58,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1784,2023-01-04,11:12:15,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1785,2023-01-04,11:12:51,2,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.25,8.5
1786,2023-01-04,11:14:39,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1787,2023-01-04,11:14:39,1,8,Hell's Kitchen,74,"3,5",Bakery,Biscotti,Ginger Biscotti,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1788,2023-01-04,11:21:23,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1789,2023-01-04,11:21:27,2,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.5,9
1790,2023-01-04,11:22:35,2,8,Hell's Kitchen,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1791,2023-01-04,11:22:36,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1792,2023-01-04,11:24:28,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1793,2023-01-04,11:26:14,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1794,2023-01-04,11:27:20,1,8,Hell's Kitchen,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1795,2023-01-04,11:28:10,1,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.75,4.75
1796,2023-01-04,11:28:10,1,8,Hell's Kitchen,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1797,2023-01-04,11:28:17,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.55,2.55
1798,2023-01-04,11:28:26,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2,4
1799,2023-01-04,11:28:26,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1800,2023-01-04,11:29:36,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,7.5
1801,2023-01-04,11:31:06,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1802,2023-01-04,11:31:26,1,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.2,2.2
1803,2023-01-04,11:33:32,1,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.55,2.55
1804,2023-01-04,11:38:25,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1805,2023-01-04,11:39:47,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1806,2023-01-04,11:40:03,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1807,2023-01-04,11:42:48,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4,4
1808,2023-01-04,11:44:07,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1809,2023-01-04,11:46:45,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,7.5
1810,2023-01-04,11:48:07,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1811,2023-01-04,11:51:42,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1812,2023-01-04,11:52:23,2,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.45,4.9
1813,2023-01-04,11:55:06,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1814,2023-01-04,11:56:32,2,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.25,8.5
1815,2023-01-04,11:57:34,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1816,2023-01-04,11:59:01,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,7.5
1817,2023-01-04,11:59:01,1,8,Hell's Kitchen,74,"3,5",Bakery,Biscotti,Ginger Biscotti,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1818,2023-01-04,11:59:26,1,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1819,2023-01-04,12:00:11,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1820,2023-01-04,12:00:11,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1821,2023-01-04,12:00:58,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.45,4.9
1822,2023-01-04,12:01:42,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4,8
1823,2023-01-04,12:02:09,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4,8
1824,2023-01-04,12:02:52,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1825,2023-01-04,12:04:48,1,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1826,2023-01-04,12:04:58,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2,2
1827,2023-01-04,12:05:50,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1828,2023-01-04,12:05:53,2,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.55,5.1
1829,2023-01-04,12:07:44,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1830,2023-01-04,12:07:51,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.1,6.2
1831,2023-01-04,12:07:51,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1832,2023-01-04,12:07:52,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1833,2023-01-04,12:07:52,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1834,2023-01-04,12:09:31,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1835,2023-01-04,12:10:02,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1836,2023-01-04,12:11:39,1,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1837,2023-01-04,12:11:39,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1838,2023-01-04,12:12:00,1,3,Astoria,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1839,2023-01-04,12:14:53,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1840,2023-01-04,12:15:32,1,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1841,2023-01-04,12:16:10,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1842,2023-01-04,12:16:32,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,7
1843,2023-01-04,12:17:21,2,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1844,2023-01-04,12:17:51,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1845,2023-01-04,12:18:15,1,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1846,2023-01-04,12:20:07,1,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.2,2.2
1847,2023-01-04,12:20:52,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.5,4.5
1848,2023-01-04,12:20:52,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1849,2023-01-04,12:23:16,1,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1850,2023-01-04,12:23:21,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.45,4.9
1851,2023-01-04,12:23:34,2,5,Lower Manhattan,40,"3,75",Coffee,Barista Espresso,Cappuccino,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,7.5
1852,2023-01-04,12:28:36,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.5,9
1853,2023-01-04,12:28:49,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,7.5
1854,2023-01-04,12:29:24,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1855,2023-01-04,12:30:36,1,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1856,2023-01-04,12:30:36,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.25,3.25
1857,2023-01-04,12:31:19,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1858,2023-01-04,12:34:06,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1859,2023-01-04,12:34:32,2,8,Hell's Kitchen,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1860,2023-01-04,12:35:16,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1861,2023-01-04,12:36:02,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2,2
1862,2023-01-04,12:42:56,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1863,2023-01-04,12:44:08,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1864,2023-01-04,12:45:57,2,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.45,4.9
1865,2023-01-04,12:49:10,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1866,2023-01-04,12:50:19,2,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.45,4.9
1867,2023-01-04,12:50:56,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1868,2023-01-04,12:51:54,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1869,2023-01-04,12:54:13,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1870,2023-01-04,12:54:13,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.25,3.25
1871,2023-01-04,12:54:41,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1872,2023-01-04,12:54:41,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.5,4.5
1873,2023-01-04,12:57:48,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1874,2023-01-04,12:57:48,1,3,Astoria,71,"3,75",Bakery,Pastry,Chocolate Croissant,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1875,2023-01-04,12:58:36,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1876,2023-01-04,12:59:15,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.25,4.25
1877,2023-01-04,12:59:15,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.25,3.25
1878,2023-01-04,12:59:29,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1879,2023-01-04,13:00:20,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1880,2023-01-04,13:03:55,1,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.5,4.5
1881,2023-01-04,13:07:28,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.2,4.4
1882,2023-01-04,13:08:33,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1883,2023-01-04,13:09:08,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,7.5
1884,2023-01-04,13:12:37,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1885,2023-01-04,13:13:40,1,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1886,2023-01-04,13:14:55,1,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,4.25,4.25
1887,2023-01-04,13:15:30,2,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1888,2023-01-04,13:15:45,1,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1889,2023-01-04,13:17:22,1,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.2,2.2
1890,2023-01-04,13:17:25,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.45,4.9
1891,2023-01-04,13:17:56,2,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1892,2023-01-04,13:19:45,2,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.1,6.2
1893,2023-01-04,13:19:45,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1894,2023-01-04,13:20:51,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1895,2023-01-04,13:26:45,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1896,2023-01-04,13:27:17,1,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.45,2.45
1897,2023-01-04,13:28:24,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,3
1898,2023-01-04,13:30:02,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1899,2023-01-04,13:31:23,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1900,2023-01-04,13:32:03,1,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.1,3.1
1901,2023-01-04,13:39:22,1,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.75,3.75
1902,2023-01-04,13:41:31,2,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.1,6.2
1903,2023-01-04,13:42:03,2,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.55,5.1
1904,2023-01-04,13:42:22,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1905,2023-01-04,13:44:07,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1906,2023-01-04,13:44:07,1,8,Hell's Kitchen,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1907,2023-01-04,13:44:15,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.2,4.4
1908,2023-01-04,13:48:50,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1909,2023-01-04,13:49:07,2,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.1,6.2
1910,2023-01-04,13:49:07,1,5,Lower Manhattan,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1911,2023-01-04,13:50:04,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3,6
1912,2023-01-04,13:51:18,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,2.5
1913,2023-01-04,13:51:44,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2,4
1914,2023-01-04,13:51:59,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,3.5,3.5
1915,2023-01-04,13:56:40,2,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2.5,5
1916,2023-01-04,13:57:11,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Wed,Jan,4,Afternoon,Weekday,Early month,Cheap spend,2,2
